holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
None,273.78,0.0,0.0,90,Haze,haze,2013-04-01 04:00:00,765
None,273.78,0.0,0.0,90,Mist,mist,2013-04-01 04:00:00,765
None,273.61,0.0,0.0,90,Mist,mist,2013-04-01 05:00:00,2422
None,273.57,0.0,0.0,90,Mist,mist,2013-04-01 06:00:00,5522
None,273.82,0.0,0.0,90,Mist,mist,2013-04-01 07:00:00,6597
None,274.04,0.0,0.0,90,Mist,mist,2013-04-01 08:00:00,5875
None,274.39,0.0,0.0,90,Mist,mist,2013-04-01 09:00:00,4820
None,274.39,0.0,0.0,90,Haze,haze,2013-04-01 09:00:00,4820
None,276.39,0.0,0.0,75,Clouds,broken clouds,2013-04-01 12:00:00,5150
None,276.47,0.0,0.0,20,Clouds,few clouds,2013-04-01 13:00:00,5397
None,275.66,0.0,0.0,20,Clouds,few clouds,2013-04-01 16:00:00,6382
None,274.92,0.0,0.0,20,Clouds,few clouds,2013-04-01 17:00:00,5939
None,274.4,0.0,0.0,1,Clear,sky is clear,2013-04-01 18:00:00,4507
None,273.38,0.0,0.0,20,Clouds,few clouds,2013-04-01 19:00:00,3127
None,270.81,0.0,0.0,20,Clouds,few clouds,2013-04-01 20:00:00,2697
None,270.52,0.0,0.0,1,Clear,sky is clear,2013-04-01 21:00:00,3444
None,269.51,0.0,0.0,1,Clear,sky is clear,2013-04-01 22:00:00,2630
None,268.7,0.0,0.0,1,Clear,sky is clear,2013-04-02 00:00:00,571
None,267.71,0.0,0.0,1,Clear,sky is clear,2013-04-02 01:00:00,320
None,267.25,0.0,0.0,1,Clear,sky is clear,2013-04-02 02:00:00,267
None,266.61,0.0,0.0,1,Clear,sky is clear,2013-04-02 03:00:00,321
None,265.96,0.0,0.0,1,Clear,sky is clear,2013-04-02 04:00:00,763
None,265.46,0.0,0.0,1,Clear,sky is clear,2013-04-02 05:00:00,2518
None,265.19,0.0,0.0,1,Clear,sky is clear,2013-04-02 06:00:00,5678
None,264.91,0.0,0.0,1,Clear,sky is clear,2013-04-02 07:00:00,7009
None,265.06,0.0,0.0,1,Clear,sky is clear,2013-04-02 08:00:00,6310
None,266.04,0.0,0.0,1,Clear,sky is clear,2013-04-02 09:00:00,5181
None,267.25,0.0,0.0,1,Clear,sky is clear,2013-04-02 10:00:00,4459
None,268.46,0.0,0.0,1,Clear,sky is clear,2013-04-02 11:00:00,4761
None,269.94,0.0,0.0,1,Clear,sky is clear,2013-04-02 12:00:00,5082
None,271.24,0.0,0.0,1,Clear,sky is clear,2013-04-02 13:00:00,4962
None,272.36,0.0,0.0,1,Clear,sky is clear,2013-04-02 14:00:00,5358
None,273.18,0.0,0.0,1,Clear,sky is clear,2013-04-02 15:00:00,5875
None,273.52,0.0,0.0,1,Clear,sky is clear,2013-04-02 16:00:00,6527
None,273.76,0.0,0.0,1,Clear,sky is clear,2013-04-02 17:00:00,6326
None,273.64,0.0,0.0,1,Clear,sky is clear,2013-04-02 18:00:00,4692
None,273.21,0.0,0.0,1,Clear,sky is clear,2013-04-02 19:00:00,3382
None,271.79,0.0,0.0,1,Clear,sky is clear,2013-04-02 20:00:00,2928
None,270.91,0.0,0.0,1,Clear,sky is clear,2013-04-02 21:00:00,2441
None,270.29,0.0,0.0,1,Clear,sky is clear,2013-04-02 22:00:00,1632
None,269.53,0.0,0.0,1,Clear,sky is clear,2013-04-02 23:00:00,956
None,269.0,0.0,0.0,1,Clear,sky is clear,2013-04-03 00:00:00,587
None,268.5,0.0,0.0,1,Clear,sky is clear,2013-04-03 01:00:00,359
None,267.85,0.0,0.0,1,Clear,sky is clear,2013-04-03 02:00:00,268
None,267.24,0.0,0.0,1,Clear,sky is clear,2013-04-03 03:00:00,305
None,266.73,0.0,0.0,1,Clear,sky is clear,2013-04-03 04:00:00,748
None,266.01,0.0,0.0,1,Clear,sky is clear,2013-04-03 05:00:00,2573
None,265.77,0.0,0.0,1,Clear,sky is clear,2013-04-03 06:00:00,5739
None,265.41,0.0,0.0,1,Clear,sky is clear,2013-04-03 07:00:00,6596
None,266.01,0.0,0.0,1,Clear,sky is clear,2013-04-03 08:00:00,6637
None,267.57,0.0,0.0,1,Clear,sky is clear,2013-04-03 09:00:00,5326
None,269.64,0.0,0.0,1,Clear,sky is clear,2013-04-03 10:00:00,4708
None,271.04,0.0,0.0,1,Clear,sky is clear,2013-04-03 11:00:00,4906
None,272.62,0.0,0.0,40,Clouds,scattered clouds,2013-04-03 12:00:00,5322
None,273.31,0.0,0.0,20,Clouds,few clouds,2013-04-03 13:00:00,5350
None,274.07,0.0,0.0,1,Clear,sky is clear,2013-04-03 14:00:00,5720
None,274.77,0.0,0.0,40,Clouds,scattered clouds,2013-04-03 15:00:00,5984
None,274.97,0.0,0.0,1,Clear,sky is clear,2013-04-03 16:00:00,6545
None,275.39,0.0,0.0,1,Clear,sky is clear,2013-04-03 17:00:00,6348
None,275.12,0.0,0.0,1,Clear,sky is clear,2013-04-03 18:00:00,4649
None,274.33,0.0,0.0,1,Clear,sky is clear,2013-04-03 19:00:00,3361
None,272.74,0.0,0.0,1,Clear,sky is clear,2013-04-03 20:00:00,2876
None,271.75,0.0,0.0,1,Clear,sky is clear,2013-04-03 21:00:00,2588
None,271.11,0.0,0.0,1,Clear,sky is clear,2013-04-03 22:00:00,2456
None,270.06,0.0,0.0,1,Clear,sky is clear,2013-04-03 23:00:00,1349
None,269.31,0.0,0.0,1,Clear,sky is clear,2013-04-04 00:00:00,608
None,268.65,0.0,0.0,1,Clear,sky is clear,2013-04-04 01:00:00,366
None,268.08,0.0,0.0,1,Clear,sky is clear,2013-04-04 02:00:00,275
None,267.32,0.0,0.0,1,Clear,sky is clear,2013-04-04 03:00:00,355
None,266.83,0.0,0.0,1,Clear,sky is clear,2013-04-04 04:00:00,762
None,266.39,0.0,0.0,1,Clear,sky is clear,2013-04-04 05:00:00,2605
None,265.67,0.0,0.0,1,Clear,sky is clear,2013-04-04 06:00:00,5539
None,265.95,0.0,0.0,1,Clear,sky is clear,2013-04-04 07:00:00,6836
None,267.64,0.0,0.0,1,Clear,sky is clear,2013-04-04 08:00:00,6410
None,270.88,0.0,0.0,1,Clear,sky is clear,2013-04-04 09:00:00,5373
None,273.53,0.0,0.0,1,Clear,sky is clear,2013-04-04 10:00:00,4825
None,275.45,0.0,0.0,1,Clear,sky is clear,2013-04-04 11:00:00,5365
None,276.79,0.0,0.0,1,Clear,sky is clear,2013-04-04 12:00:00,5080
None,277.72,0.0,0.0,1,Clear,sky is clear,2013-04-04 13:00:00,5180
None,278.74,0.0,0.0,1,Clear,sky is clear,2013-04-04 14:00:00,5600
None,279.53,0.0,0.0,1,Clear,sky is clear,2013-04-04 15:00:00,5992
None,279.84,0.0,0.0,40,Clouds,scattered clouds,2013-04-04 16:00:00,6841
None,280.07,0.0,0.0,75,Clouds,broken clouds,2013-04-04 17:00:00,6306
None,280.38,0.0,0.0,40,Clouds,scattered clouds,2013-04-04 18:00:00,4755
None,280.2,0.0,0.0,1,Clear,sky is clear,2013-04-04 19:00:00,3521
None,279.23,0.0,0.0,1,Clear,sky is clear,2013-04-04 20:00:00,3105
None,278.33,0.0,0.0,1,Clear,sky is clear,2013-04-04 21:00:00,2792
None,277.6,0.0,0.0,1,Clear,sky is clear,2013-04-04 23:00:00,1194
None,277.61,0.0,0.0,1,Clear,sky is clear,2013-04-05 00:00:00,632
None,278.05,0.0,0.0,75,Clouds,broken clouds,2013-04-05 01:00:00,407
None,278.28,0.0,0.0,90,Clouds,overcast clouds,2013-04-05 02:00:00,310
None,278.74,0.0,0.0,90,Clouds,overcast clouds,2013-04-05 03:00:00,329
None,278.76,0.0,0.0,75,Clouds,broken clouds,2013-04-05 04:00:00,736
None,278.32,0.0,0.0,90,Clouds,overcast clouds,2013-04-05 05:00:00,2443
None,277.9,0.0,0.0,75,Clouds,broken clouds,2013-04-05 06:00:00,5318
None,277.4,0.0,0.0,90,Clouds,overcast clouds,2013-04-05 07:00:00,6756
None,277.18,0.0,0.0,75,Clouds,broken clouds,2013-04-05 08:00:00,6064
None,277.38,0.0,0.0,75,Haze,haze,2013-04-05 09:00:00,5107
None,279.37,0.0,0.0,1,Clear,sky is clear,2013-04-05 11:00:00,5321
None,280.43,0.0,0.0,1,Clear,sky is clear,2013-04-05 12:00:00,5517
None,281.54,0.0,0.0,1,Clear,sky is clear,2013-04-05 13:00:00,5541
None,282.29,0.0,0.0,1,Clear,sky is clear,2013-04-05 14:00:00,5855
None,282.86,0.0,0.0,1,Clear,sky is clear,2013-04-05 15:00:00,6234
None,282.63,0.0,0.0,1,Clear,sky is clear,2013-04-05 16:00:00,6390
None,281.96,0.0,0.0,1,Clear,sky is clear,2013-04-05 17:00:00,5823
None,281.36,0.0,0.0,5,Clear,sky is clear,2013-04-05 18:00:00,4995
None,280.23,0.0,0.0,1,Clear,sky is clear,2013-04-05 19:00:00,3604
None,278.83,0.0,0.0,1,Clear,sky is clear,2013-04-05 20:00:00,2870
None,276.99,0.0,0.0,1,Clear,sky is clear,2013-04-05 21:00:00,2913
None,275.92,0.0,0.0,1,Clear,sky is clear,2013-04-05 22:00:00,2205
None,275.01,0.0,0.0,1,Clear,sky is clear,2013-04-05 23:00:00,1610
None,273.75,0.0,0.0,1,Clear,sky is clear,2013-04-06 00:00:00,1037
None,273.1,0.0,0.0,1,Clear,sky is clear,2013-04-06 01:00:00,622
None,272.22,0.0,0.0,1,Clear,sky is clear,2013-04-06 02:00:00,508
None,271.98,0.0,0.0,1,Clear,sky is clear,2013-04-06 03:00:00,349
None,271.35,0.0,0.0,1,Clear,sky is clear,2013-04-06 04:00:00,371
None,270.94,0.0,0.0,1,Clear,sky is clear,2013-04-06 05:00:00,707
None,269.66,0.0,0.0,5,Clear,sky is clear,2013-04-06 07:00:00,1953
None,270.53,0.0,0.0,1,Clear,sky is clear,2013-04-06 08:00:00,2952
None,272.78,0.0,0.0,20,Clouds,few clouds,2013-04-06 09:00:00,3892
None,274.29,0.0,0.0,1,Clear,sky is clear,2013-04-06 10:00:00,4070
None,275.93,0.0,0.0,1,Clear,sky is clear,2013-04-06 11:00:00,4569
None,277.29,0.0,0.0,40,Clouds,scattered clouds,2013-04-06 12:00:00,4958
None,278.18,0.0,0.0,90,Clouds,overcast clouds,2013-04-06 13:00:00,5007
None,278.62,0.0,0.0,90,Clouds,overcast clouds,2013-04-06 14:00:00,4877
None,278.06,0.0,0.0,90,Snow,heavy snow,2013-04-06 15:00:00,4719
None,276.87,0.0,0.0,90,Snow,heavy snow,2013-04-06 16:00:00,4426
None,276.87,0.0,0.0,90,Mist,mist,2013-04-06 16:00:00,4426
None,276.87,0.0,0.0,90,Rain,light rain,2013-04-06 16:00:00,4426
None,275.39,0.0,0.0,90,Snow,heavy snow,2013-04-06 17:00:00,4377
None,275.39,0.0,0.0,90,Mist,mist,2013-04-06 17:00:00,4377
None,275.39,0.0,0.0,90,Rain,light rain,2013-04-06 17:00:00,4377
None,275.39,0.0,0.0,90,Drizzle,light intensity drizzle,2013-04-06 17:00:00,4377
None,274.52,0.0,0.0,90,Snow,heavy snow,2013-04-06 18:00:00,4160
None,274.52,0.0,0.0,90,Mist,mist,2013-04-06 18:00:00,4160
None,274.52,0.0,0.0,90,Rain,light rain,2013-04-06 18:00:00,4160
None,274.43,0.0,0.0,90,Snow,heavy snow,2013-04-06 19:00:00,3050
None,274.43,0.0,0.0,90,Mist,mist,2013-04-06 19:00:00,3050
None,274.27,0.0,0.0,90,Snow,heavy snow,2013-04-06 20:00:00,2712
None,274.27,0.0,0.0,90,Mist,mist,2013-04-06 20:00:00,2712
None,274.47,0.0,0.0,75,Clouds,broken clouds,2013-04-06 21:00:00,3520
None,274.54,0.0,0.0,90,Clouds,overcast clouds,2013-04-06 22:00:00,3122
None,274.72,0.0,0.0,90,Clouds,overcast clouds,2013-04-06 23:00:00,1984
None,274.93,0.0,0.0,75,Clouds,broken clouds,2013-04-07 00:00:00,1135
None,275.19,0.0,0.0,75,Clouds,broken clouds,2013-04-07 01:00:00,805
None,275.62,0.0,0.0,75,Clouds,broken clouds,2013-04-07 02:00:00,616
None,275.96,0.0,0.0,1,Clear,sky is clear,2013-04-07 03:00:00,312
None,276.27,0.0,0.0,1,Clear,sky is clear,2013-04-07 04:00:00,284
None,276.57,0.0,0.0,90,Rain,light rain,2013-04-07 05:00:00,454
None,276.68,0.0,0.0,75,Clouds,broken clouds,2013-04-07 06:00:00,710
None,276.79,0.0,0.0,90,Clouds,overcast clouds,2013-04-07 07:00:00,1052
None,277.04,0.0,0.0,90,Clouds,overcast clouds,2013-04-07 08:00:00,1623
None,277.49,0.0,0.0,90,Rain,moderate rain,2013-04-07 09:00:00,2564
None,277.49,0.0,0.0,90,Rain,light rain,2013-04-07 09:00:00,2564
None,278.58,0.0,0.0,1,Clear,sky is clear,2013-04-07 10:00:00,3298
None,281.22,0.0,0.0,1,Clear,sky is clear,2013-04-07 11:00:00,3507
None,282.78,0.0,0.0,1,Clear,sky is clear,2013-04-07 12:00:00,4342
None,283.97,0.0,0.0,90,Clouds,overcast clouds,2013-04-07 13:00:00,4254
None,283.68,0.0,0.0,90,Rain,light rain,2013-04-07 14:00:00,4120
None,282.5,0.0,0.0,40,Rain,moderate rain,2013-04-07 15:00:00,4201
None,282.5,0.0,0.0,40,Rain,light rain,2013-04-07 15:00:00,4201
None,281.11,0.0,0.0,90,Rain,moderate rain,2013-04-07 16:00:00,4241
None,281.11,0.0,0.0,90,Mist,mist,2013-04-07 16:00:00,4241
None,281.11,0.0,0.0,90,Rain,light rain,2013-04-07 16:00:00,4241
None,279.57,0.0,0.0,90,Rain,light rain,2013-04-07 17:00:00,3994
None,279.57,0.0,0.0,90,Mist,mist,2013-04-07 17:00:00,3994
None,279.57,0.0,0.0,90,Drizzle,light intensity drizzle,2013-04-07 17:00:00,3994
None,278.01,0.0,0.0,90,Rain,moderate rain,2013-04-07 18:00:00,3599
None,278.01,0.0,0.0,90,Mist,mist,2013-04-07 18:00:00,3599
None,277.39,0.0,0.0,90,Mist,mist,2013-04-07 19:00:00,2999
None,277.39,0.0,0.0,90,Rain,light rain,2013-04-07 19:00:00,2999
None,277.0,0.0,0.0,90,Clouds,overcast clouds,2013-04-07 20:00:00,2310
None,276.57,0.0,0.0,90,Clouds,overcast clouds,2013-04-07 21:00:00,2316
None,276.29,0.0,0.0,90,Clouds,overcast clouds,2013-04-07 22:00:00,2107
None,276.13,0.0,0.0,90,Clouds,overcast clouds,2013-04-07 23:00:00,2599
None,276.12,0.0,0.0,90,Clouds,overcast clouds,2013-04-08 00:00:00,596
None,275.96,0.0,0.0,90,Clouds,overcast clouds,2013-04-08 01:00:00,393
None,275.84,0.0,0.0,90,Clouds,overcast clouds,2013-04-08 02:00:00,262
None,275.58,0.0,0.0,90,Clouds,overcast clouds,2013-04-08 03:00:00,296
None,275.14,0.0,0.0,90,Clouds,overcast clouds,2013-04-08 04:00:00,748
None,274.97,0.0,0.0,1,Clear,sky is clear,2013-04-08 05:00:00,2505
None,275.02,0.0,0.0,90,Clouds,overcast clouds,2013-04-08 06:00:00,5597
None,275.06,0.0,0.0,90,Clouds,overcast clouds,2013-04-08 07:00:00,6971
None,275.22,0.0,0.0,90,Clouds,overcast clouds,2013-04-08 08:00:00,6291
None,275.43,0.0,0.0,90,Clouds,overcast clouds,2013-04-08 09:00:00,4920
None,275.78,0.0,0.0,90,Clouds,overcast clouds,2013-04-08 10:00:00,4406
None,276.22,0.0,0.0,90,Clouds,overcast clouds,2013-04-08 11:00:00,4542
None,277.03,0.0,0.0,90,Clouds,overcast clouds,2013-04-08 12:00:00,4708
None,277.29,0.0,0.0,48,Clouds,scattered clouds,2013-04-08 13:00:00,4766
None,279.53,0.0,0.0,75,Clouds,broken clouds,2013-04-08 14:00:00,5326
None,280.17,0.0,0.0,75,Clouds,broken clouds,2013-04-08 15:00:00,5595
None,280.86,0.0,0.0,75,Clouds,broken clouds,2013-04-08 16:00:00,6524
None,281.45,0.0,0.0,1,Clear,sky is clear,2013-04-08 17:00:00,6278
None,281.33,0.0,0.0,1,Clear,sky is clear,2013-04-08 18:00:00,4356
None,281.04,0.0,0.0,1,Clear,sky is clear,2013-04-08 19:00:00,3143
None,280.4,0.0,0.0,90,Clouds,overcast clouds,2013-04-08 20:00:00,2620
None,279.81,0.0,0.0,90,Rain,moderate rain,2013-04-08 21:00:00,2171
None,279.81,0.0,0.0,90,Drizzle,light intensity drizzle,2013-04-08 21:00:00,2171
None,279.11,0.0,0.0,75,Rain,moderate rain,2013-04-08 22:00:00,1454
None,279.11,0.0,0.0,75,Drizzle,drizzle,2013-04-08 22:00:00,1454
None,279.11,0.0,0.0,75,Rain,light rain,2013-04-08 22:00:00,1454
None,278.39,0.0,0.0,90,Drizzle,drizzle,2013-04-08 23:00:00,1124
None,278.39,0.0,0.0,90,Rain,moderate rain,2013-04-08 23:00:00,1124
None,278.39,0.0,0.0,90,Rain,light rain,2013-04-08 23:00:00,1124
None,278.02,0.0,0.0,90,Rain,moderate rain,2013-04-09 00:00:00,539
None,278.02,0.0,0.0,90,Rain,light rain,2013-04-09 00:00:00,539
None,277.78,0.0,0.0,90,Rain,moderate rain,2013-04-09 01:00:00,316
None,277.78,0.0,0.0,90,Mist,mist,2013-04-09 01:00:00,316
None,277.78,0.0,0.0,90,Rain,light rain,2013-04-09 01:00:00,316
None,277.78,0.0,0.0,90,Drizzle,light intensity drizzle,2013-04-09 01:00:00,316
None,277.93,0.0,0.0,90,Rain,moderate rain,2013-04-09 02:00:00,268
None,277.93,0.0,0.0,90,Mist,mist,2013-04-09 02:00:00,268
None,277.93,0.0,0.0,90,Rain,light rain,2013-04-09 02:00:00,268
None,277.93,0.0,0.0,90,Rain,light rain,2013-04-09 03:00:00,305
None,277.93,0.0,0.0,90,Mist,mist,2013-04-09 03:00:00,305
None,277.93,0.0,0.0,90,Rain,moderate rain,2013-04-09 03:00:00,305
None,277.93,0.0,0.0,90,Drizzle,light intensity drizzle,2013-04-09 03:00:00,305
None,277.86,0.0,0.0,90,Rain,moderate rain,2013-04-09 04:00:00,737
None,277.86,0.0,0.0,90,Mist,mist,2013-04-09 04:00:00,737
None,277.86,0.0,0.0,90,Rain,light rain,2013-04-09 04:00:00,737
None,277.73,0.0,0.0,90,Rain,light rain,2013-04-09 05:00:00,2626
None,277.73,0.0,0.0,90,Mist,mist,2013-04-09 05:00:00,2626
None,277.73,0.0,0.0,90,Rain,moderate rain,2013-04-09 05:00:00,2626
None,277.55,0.0,0.0,90,Mist,mist,2013-04-09 06:00:00,5823
None,277.55,0.0,0.0,90,Rain,moderate rain,2013-04-09 06:00:00,5823
None,277.53,0.0,0.0,90,Mist,mist,2013-04-09 07:00:00,7110
None,277.53,0.0,0.0,90,Drizzle,drizzle,2013-04-09 07:00:00,7110
None,277.22,0.0,0.0,90,Mist,mist,2013-04-09 08:00:00,5954
None,277.22,0.0,0.0,90,Fog,fog,2013-04-09 08:00:00,5954
None,277.22,0.0,0.0,90,Drizzle,drizzle,2013-04-09 08:00:00,5954
None,277.22,0.0,0.0,90,Mist,mist,2013-04-09 09:00:00,5289
None,277.22,0.0,0.0,90,Drizzle,light intensity drizzle,2013-04-09 09:00:00,5289
None,277.49,0.0,0.0,90,Mist,mist,2013-04-09 10:00:00,4439
None,277.88,0.0,0.0,90,Mist,mist,2013-04-09 11:00:00,4560
None,278.58,0.0,0.0,90,Clouds,overcast clouds,2013-04-09 12:00:00,4917
None,279.09,0.0,0.0,90,Haze,haze,2013-04-09 13:00:00,4875
None,279.57,0.0,0.0,90,Mist,mist,2013-04-09 14:00:00,5298
None,279.57,0.0,0.0,90,Haze,haze,2013-04-09 14:00:00,5298
None,279.9,0.0,0.0,90,Mist,mist,2013-04-09 15:00:00,5849
None,279.9,0.0,0.0,90,Haze,haze,2013-04-09 15:00:00,5849
None,280.05,0.0,0.0,90,Clouds,overcast clouds,2013-04-09 16:00:00,6564
None,280.19,0.0,0.0,90,Haze,haze,2013-04-09 17:00:00,6315
None,280.01,0.0,0.0,90,Clouds,overcast clouds,2013-04-09 18:00:00,4458
None,279.45,0.0,0.0,90,Clouds,overcast clouds,2013-04-09 19:00:00,3226
None,278.88,0.0,0.0,90,Clouds,overcast clouds,2013-04-09 20:00:00,2754
None,278.05,0.0,0.0,90,Clouds,overcast clouds,2013-04-09 21:00:00,3824
None,277.72,0.0,0.0,90,Clouds,overcast clouds,2013-04-09 22:00:00,2868
None,277.44,0.0,0.0,90,Clouds,overcast clouds,2013-04-09 23:00:00,1127
None,277.4,0.0,0.0,90,Clouds,overcast clouds,2013-04-10 00:00:00,501
None,277.16,0.0,0.0,90,Clouds,overcast clouds,2013-04-10 01:00:00,320
None,276.84,0.0,0.0,90,Clouds,overcast clouds,2013-04-10 02:00:00,227
None,276.62,0.0,0.0,90,Clouds,overcast clouds,2013-04-10 03:00:00,297
None,276.31,0.0,0.0,90,Clouds,overcast clouds,2013-04-10 04:00:00,752
None,276.19,0.0,0.0,90,Clouds,overcast clouds,2013-04-10 05:00:00,2568
None,275.96,0.0,0.0,90,Clouds,overcast clouds,2013-04-10 06:00:00,5543
None,275.68,0.0,0.0,90,Clouds,overcast clouds,2013-04-10 07:00:00,6812
None,275.35,0.0,0.0,90,Rain,light rain,2013-04-10 08:00:00,6125
None,275.03,0.0,0.0,90,Rain,light rain,2013-04-10 09:00:00,5171
None,274.62,0.0,0.0,90,Rain,light rain,2013-04-10 10:00:00,4366
None,274.62,0.0,0.0,90,Mist,mist,2013-04-10 10:00:00,4366
None,274.49,0.0,0.0,90,Clouds,overcast clouds,2013-04-10 11:00:00,4418
None,274.58,0.0,0.0,90,Rain,light rain,2013-04-10 12:00:00,4793
None,274.58,0.0,0.0,90,Snow,heavy snow,2013-04-10 12:00:00,4793
None,274.58,0.0,0.0,90,Mist,mist,2013-04-10 12:00:00,4793
None,274.58,0.0,0.0,90,Haze,haze,2013-04-10 12:00:00,4793
None,275.38,0.0,0.0,90,Rain,light rain,2013-04-10 13:00:00,4958
None,275.38,0.0,0.0,90,Snow,heavy snow,2013-04-10 13:00:00,4958
None,276.36,0.0,0.0,90,Rain,light rain,2013-04-10 14:00:00,5207
None,277.55,0.0,0.0,75,Clouds,broken clouds,2013-04-10 15:00:00,5821
None,279.1,0.0,0.0,90,Clouds,overcast clouds,2013-04-10 16:00:00,6383
None,278.69,0.0,0.0,90,Clouds,overcast clouds,2013-04-10 17:00:00,6106
None,278.59,0.0,0.0,90,Clouds,overcast clouds,2013-04-10 18:00:00,4435
None,278.33,0.0,0.0,90,Clouds,overcast clouds,2013-04-10 19:00:00,3172
None,277.77,0.0,0.0,90,Clouds,overcast clouds,2013-04-10 20:00:00,2763
None,277.05,0.0,0.0,90,Clouds,overcast clouds,2013-04-10 21:00:00,2330
None,276.16,0.0,0.0,90,Rain,light rain,2013-04-10 22:00:00,1550
None,275.18,0.0,0.0,90,Snow,heavy snow,2013-04-10 23:00:00,1019
None,275.18,0.0,0.0,90,Rain,light rain,2013-04-10 23:00:00,1019
None,275.18,0.0,0.0,90,Mist,mist,2013-04-10 23:00:00,1019
None,274.06,0.0,0.0,90,Snow,heavy snow,2013-04-11 00:00:00,582
None,274.06,0.0,0.0,90,Mist,mist,2013-04-11 00:00:00,582
None,272.8,0.0,0.0,90,Snow,snow,2013-04-11 01:00:00,330
None,272.8,0.0,0.0,90,Fog,fog,2013-04-11 01:00:00,330
None,272.8,0.0,0.0,90,Snow,heavy snow,2013-04-11 01:00:00,330
None,272.8,0.0,0.0,90,Mist,mist,2013-04-11 01:00:00,330
None,272.8,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2013-04-11 01:00:00,330
None,272.52,0.0,0.0,90,Snow,heavy snow,2013-04-11 02:00:00,238
None,272.52,0.0,0.0,90,Mist,mist,2013-04-11 02:00:00,238
None,272.29,0.0,0.0,90,Clouds,overcast clouds,2013-04-11 03:00:00,331
None,272.68,0.0,0.0,90,Clouds,overcast clouds,2013-04-11 04:00:00,773
None,272.3,0.0,0.0,90,Clouds,overcast clouds,2013-04-11 05:00:00,2628
None,272.37,0.0,0.0,90,Clouds,overcast clouds,2013-04-11 06:00:00,3973
None,272.61,0.0,0.0,90,Clouds,overcast clouds,2013-04-11 07:00:00,3078
None,273.08,0.0,0.0,90,Clouds,overcast clouds,2013-04-11 08:00:00,3069
None,273.64,0.0,0.0,90,Clouds,overcast clouds,2013-04-11 09:00:00,4018
None,274.2,0.0,0.0,90,Clouds,overcast clouds,2013-04-11 10:00:00,3191
None,274.53,0.0,0.0,90,Clouds,overcast clouds,2013-04-11 11:00:00,3246
None,275.27,0.0,0.0,90,Clouds,overcast clouds,2013-04-11 12:00:00,3714
None,275.66,0.0,0.0,100,Clouds,overcast clouds,2013-04-11 13:00:00,3827
None,275.89,0.0,0.0,90,Clouds,overcast clouds,2013-04-11 14:00:00,4562
None,276.25,0.0,0.0,90,Haze,haze,2013-04-11 15:00:00,4797
None,276.18,0.0,0.0,90,Clouds,overcast clouds,2013-04-11 16:00:00,5668
None,276.29,0.0,0.0,90,Haze,haze,2013-04-11 17:00:00,5029
None,276.2,0.0,0.0,90,Rain,light rain,2013-04-11 18:00:00,3803
None,276.2,0.0,0.0,90,Snow,heavy snow,2013-04-11 18:00:00,3803
None,275.87,0.0,0.0,90,Snow,heavy snow,2013-04-11 19:00:00,2777
None,275.62,0.0,0.0,90,Snow,heavy snow,2013-04-11 20:00:00,2452
None,275.65,0.0,0.0,90,Clouds,overcast clouds,2013-04-11 21:00:00,4070
None,275.85,0.0,0.0,90,Clouds,overcast clouds,2013-04-11 22:00:00,2697
None,275.31,0.0,0.0,90,Rain,light rain,2013-04-11 23:00:00,1306
None,275.31,0.0,0.0,90,Snow,heavy snow,2013-04-11 23:00:00,1306
None,275.12,0.0,0.0,90,Snow,heavy snow,2013-04-12 00:00:00,661
None,275.12,0.0,0.0,90,Rain,light rain,2013-04-12 00:00:00,661
None,274.93,0.0,0.0,90,Snow,heavy snow,2013-04-12 01:00:00,380
None,275.0,0.0,0.0,90,Drizzle,light intensity drizzle,2013-04-12 02:00:00,309
None,274.93,0.0,0.0,90,Rain,light rain,2013-04-12 03:00:00,344
None,274.5,0.0,0.0,90,Snow,heavy snow,2013-04-12 04:00:00,713
None,273.65,0.0,0.0,90,Snow,heavy snow,2013-04-12 05:00:00,2407
None,273.65,0.0,0.0,90,Snow,snow,2013-04-12 05:00:00,2407
None,273.09,0.0,0.0,90,Snow,heavy snow,2013-04-12 06:00:00,5001
None,273.09,0.0,0.0,90,Mist,mist,2013-04-12 06:00:00,5001
None,273.09,0.0,0.0,90,Snow,snow,2013-04-12 06:00:00,5001
None,272.6,0.0,0.0,90,Snow,snow,2013-04-12 07:00:00,5652
None,272.6,0.0,0.0,90,Fog,fog,2013-04-12 07:00:00,5652
None,272.6,0.0,0.0,90,Snow,heavy snow,2013-04-12 07:00:00,5652
None,272.6,0.0,0.0,90,Mist,mist,2013-04-12 07:00:00,5652
None,272.15,0.0,0.0,90,Snow,snow,2013-04-12 08:00:00,6036
None,272.15,0.0,0.0,90,Fog,fog,2013-04-12 08:00:00,6036
None,272.08,0.0,0.0,90,Snow,heavy snow,2013-04-12 09:00:00,5197
None,272.08,0.0,0.0,90,Mist,mist,2013-04-12 09:00:00,5197
None,272.08,0.0,0.0,90,Fog,fog,2013-04-12 09:00:00,5197
None,272.08,0.0,0.0,90,Snow,snow,2013-04-12 09:00:00,5197
None,272.75,0.0,0.0,90,Snow,heavy snow,2013-04-12 10:00:00,4513
None,272.75,0.0,0.0,90,Mist,mist,2013-04-12 10:00:00,4513
